coco_index,label,class_name,object_index,replacement_object,prior_label,image_path,mask_path,split,replacement_label
84459,1,skateboard,1,remote,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84459.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84459.png,train,65
84460,1,person,2,bottle,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84460.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84460.png,train,39
84461,1,baseball glove,9,tie,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84461.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84461.png,train,27
84463,0,potted plant,0,suitcase,58,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84463.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84463.png,train,28
84464,1,baseball bat,0,hair drier,34,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84464.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84464.png,train,78
84465,1,remote,1,bear,65,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84465.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84465.png,train,21
84466,0,dog,0,bench,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84466.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84466.png,train,13
84467,0,skis,9,bottle,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84467.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84467.png,train,39
84468,1,person,7,motorcycle,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84468.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84468.png,train,3
84469,1,teddy bear,0,kite,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84469.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84469.png,train,33
84472,0,pizza,0,sports ball,53,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84472.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84472.png,train,32
84473,0,dog,0,vase,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84473.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84473.png,train,75
84474,1,sports ball,0,airplane,32,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84474.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84474.png,train,4
84476,1,clock,0,hair drier,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84476.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84476.png,train,78
84477,0,suitcase,2,potted plant,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84477.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84477.png,train,58
84479,0,backpack,3,umbrella,24,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84479.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84479.png,train,25
84482,1,snowboard,0,horse,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84482.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84482.png,train,17
84483,0,skis,4,cake,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84483.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84483.png,train,55
84485,0,cup,12,pizza,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84485.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84485.png,train,53
84486,1,bed,0,surfboard,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84486.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84486.png,train,37
84488,1,sheep,2,stop sign,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84488.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84488.png,train,11
84489,1,snowboard,0,knife,31,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84489.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84489.png,train,43
84490,1,tv,1,microwave,62,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84490.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84490.png,train,68
84493,1,horse,4,microwave,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84493.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84493.png,train,68
84495,1,truck,4,giraffe,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84495.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84495.png,train,23
84496,1,bed,3,microwave,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84496.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84496.png,train,68
84497,1,toothbrush,4,airplane,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84497.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84497.png,train,4
84498,1,bed,0,giraffe,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84498.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84498.png,train,23
84500,0,microwave,2,backpack,68,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84500.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84500.png,train,24
84502,1,apple,0,book,47,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84502.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84502.png,train,73
84504,1,knife,4,truck,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84504.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84504.png,train,7
84507,0,sports ball,0,truck,32,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84507.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84507.png,train,7
84510,1,carrot,6,apple,51,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84510.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84510.png,train,47
84511,1,skis,18,sheep,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84511.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84511.png,train,18
84513,1,banana,20,giraffe,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84513.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84513.png,train,23
84515,1,orange,11,bear,49,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84515.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84515.png,train,21
84516,1,baseball bat,0,toothbrush,34,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84516.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84516.png,train,79
84518,0,person,4,fire hydrant,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84518.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84518.png,train,10
84520,1,dog,1,laptop,16,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84520.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84520.png,train,63
84521,0,bench,0,frisbee,13,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84521.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84521.png,train,29
84522,1,horse,0,baseball glove,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84522.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84522.png,train,35
84523,1,teddy bear,1,person,77,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84523.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84523.png,train,0
84524,0,skateboard,1,book,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84524.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84524.png,train,73
84526,1,sheep,6,wine glass,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84526.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84526.png,train,40
84527,1,sheep,0,sandwich,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84527.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84527.png,train,48
84528,1,giraffe,4,remote,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84528.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84528.png,train,65
84529,1,book,5,bird,73,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84529.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84529.png,train,14
84530,1,person,8,laptop,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84530.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84530.png,train,63
84532,1,chair,7,car,56,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84532.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84532.png,train,2
84533,0,fire hydrant,3,potted plant,10,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84533.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84533.png,train,58
84534,1,clock,0,refrigerator,74,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84534.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84534.png,train,72
84536,1,person,3,sink,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84536.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84536.png,train,71
84537,1,hair drier,4,baseball glove,78,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84537.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84537.png,train,35
84541,1,donut,4,carrot,54,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84541.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84541.png,train,51
84543,1,bus,3,book,5,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84543.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84543.png,train,73
84545,1,toothbrush,11,bus,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84545.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84545.png,train,5
84546,1,person,8,giraffe,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84546.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84546.png,train,23
84547,1,parking meter,7,microwave,12,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84547.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84547.png,train,68
84548,1,horse,0,truck,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84548.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84548.png,train,7
84549,0,bowl,1,frisbee,45,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84549.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84549.png,train,29
84550,1,tennis racket,8,car,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84550.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84550.png,train,2
84551,1,carrot,1,frisbee,51,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84551.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84551.png,train,29
84553,1,bird,1,sink,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84553.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84553.png,train,71
84555,1,person,3,wine glass,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84555.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84555.png,train,40
84558,1,car,10,fire hydrant,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84558.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84558.png,train,10
84561,1,airplane,0,hot dog,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84561.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84561.png,train,52
84562,1,tennis racket,0,baseball glove,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84562.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84562.png,train,35
84563,0,laptop,0,orange,63,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84563.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84563.png,train,49
84564,1,cell phone,0,bench,67,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84564.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84564.png,train,13
84565,1,surfboard,1,cat,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84565.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84565.png,train,15
84570,1,train,0,hot dog,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84570.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84570.png,train,52
84571,1,horse,1,skis,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84571.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84571.png,train,30
84573,1,pizza,1,clock,53,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84573.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84573.png,train,74
84574,1,cup,9,tv,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84574.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84574.png,train,62
84576,1,boat,6,cake,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84576.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84576.png,train,55
84577,0,airplane,1,truck,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84577.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84577.png,train,7
84578,1,broccoli,4,cow,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84578.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84578.png,train,19
84579,1,bed,0,toaster,59,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84579.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84579.png,train,70
84580,1,truck,0,mouse,7,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84580.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84580.png,train,64
84581,1,mouse,18,bird,64,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84581.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84581.png,train,14
84582,1,baseball bat,0,frisbee,34,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84582.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84582.png,train,29
84583,0,cup,7,sports ball,41,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84583.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84583.png,train,32
84584,1,tie,0,suitcase,27,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84584.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84584.png,train,28
84585,1,baseball glove,1,pizza,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84585.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84585.png,train,53
84587,0,train,0,bed,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84587.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84587.png,train,59
84588,1,bird,8,cow,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84588.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84588.png,train,19
84589,0,zebra,0,toaster,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84589.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84589.png,train,70
84590,1,toothbrush,0,tennis racket,79,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84590.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84590.png,train,38
84592,1,motorcycle,1,sheep,3,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84592.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84592.png,train,18
84593,0,elephant,0,snowboard,20,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84593.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84593.png,train,31
84599,1,frisbee,1,bicycle,29,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84599.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84599.png,train,1
84601,1,baseball bat,2,banana,34,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84601.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84601.png,train,46
84602,1,cake,6,umbrella,55,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84602.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84602.png,train,25
84603,1,horse,0,wine glass,17,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84603.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84603.png,train,40
84604,1,cell phone,0,frisbee,67,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84604.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84604.png,train,29
84606,1,carrot,13,kite,51,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84606.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84606.png,train,33
84607,1,tennis racket,1,train,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84607.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84607.png,train,6
84612,1,baseball glove,3,banana,35,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84612.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84612.png,train,46
84613,1,sheep,3,kite,18,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84613.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84613.png,train,33
84614,1,boat,4,parking meter,8,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84614.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84614.png,train,12
84615,1,broccoli,0,dog,50,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84615.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84615.png,train,16
84617,1,zebra,1,sports ball,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84617.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84617.png,train,32
84620,1,traffic light,8,bench,9,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84620.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84620.png,train,13
84621,1,giraffe,0,handbag,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84621.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84621.png,train,26
84622,1,train,0,vase,6,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84622.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84622.png,train,75
84623,1,fork,6,skateboard,42,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84623.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84623.png,train,36
84627,0,knife,0,bottle,43,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84627.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84627.png,train,39
84629,0,pizza,0,bowl,53,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84629.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84629.png,train,45
84630,1,banana,11,cake,46,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84630.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84630.png,train,55
84631,1,tennis racket,1,bird,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84631.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84631.png,train,14
84632,1,skateboard,0,fork,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84632.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84632.png,train,42
84635,0,bicycle,22,kite,1,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84635.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84635.png,train,33
84637,1,bear,0,baseball bat,21,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84637.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84637.png,train,34
84638,1,surfboard,0,surfboard,37,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84638.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84638.png,train,37
84639,0,potted plant,0,motorcycle,58,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84639.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84639.png,train,3
84642,1,car,9,laptop,2,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84642.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84642.png,train,63
84644,1,umbrella,0,clock,25,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84644.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84644.png,train,74
84645,1,skis,9,kite,30,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84645.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84645.png,train,33
84646,1,vase,8,cup,75,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84646.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84646.png,train,41
84648,1,handbag,5,truck,26,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84648.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84648.png,train,7
84650,1,stop sign,0,teddy bear,11,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84650.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84650.png,train,77
84651,1,toilet,0,cup,61,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84651.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84651.png,train,41
84652,1,giraffe,0,backpack,23,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84652.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84652.png,train,24
84653,1,spoon,9,carrot,44,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84653.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84653.png,train,51
84654,1,laptop,0,umbrella,63,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84654.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84654.png,train,25
84655,0,mouse,2,book,64,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84655.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84655.png,train,73
84657,0,bird,0,boat,14,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84657.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84657.png,train,8
84658,1,skateboard,0,cell phone,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84658.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84658.png,train,67
84659,1,tv,0,horse,62,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84659.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84659.png,train,17
84661,1,book,3,donut,73,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84661.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84661.png,train,54
84662,0,tennis racket,5,hot dog,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84662.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84662.png,train,52
84663,1,zebra,1,zebra,22,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84663.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84663.png,train,22
84664,1,cake,0,surfboard,55,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84664.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84664.png,train,37
84666,1,person,0,car,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84666.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84666.png,train,2
84667,1,person,2,bus,0,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84667.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84667.png,train,5
84668,0,handbag,6,cell phone,26,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84668.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84668.png,train,67
84670,0,suitcase,6,scissors,28,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84670.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84670.png,train,76
84671,1,bicycle,0,zebra,1,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84671.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84671.png,train,22
84673,0,bowl,0,toilet,45,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84673.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84673.png,train,61
84674,1,kite,1,snowboard,33,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84674.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84674.png,train,31
84675,1,tennis racket,0,oven,38,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84675.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84675.png,train,69
84677,1,skateboard,1,spoon,36,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84677.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84677.png,train,44
84679,1,airplane,0,clock,4,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84679.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84679.png,train,74
84680,0,fire hydrant,1,potted plant,10,/home/ubuntu/ztl/COinCO/task_data/images/training_val_images/84680.png,/home/ubuntu/ztl/COinCO/task_data/masks/bbox_masks_training_val/84680.png,train,58
